timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
-5441387032126927979-2410311613-12;Frankfurt(Main)Hbf;8000105;Dieburg;Dieburg|Münster(Hessen)|Eppertshausen|Rödermark-Ober Roden|Rödermark-Urberach|Dreieich-Offenthal|Dreieich-Götzenhain|Dreieich-Dreieichenhain|Dreieich-Weibelfeld|Dreieich-Sprendlingen|Dreieich-Buchschlag;RB;15654;61;2024-10-31 17:01:00;2024-10-31 17:17:00;;;16;DB Regio AG;RB61;43
5241634584202806778-2410311228-14;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);ICE;1671;;2024-10-31 17:09:00;2024-10-31 17:07:00;;;-2;DB Fernverkehr AG;Hamburg Hbf-Frankfurt(Main)Hbf;43
-2843829057041584062-2411041123-4;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;Stuttgart Hbf|Mannheim Hbf|Darmstadt Hbf;ICE;578;;2024-11-04 13:08:00;2024-11-04 13:15:00;;;7;DB Fernverkehr AG;Stuttgart Hbf-Frankfurt(Main)Hbf;44
4037805516420832998-2411040727-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1907;;2024-11-04 13:03:00;2024-11-04 14:36:00;;;93;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;44
-7094946457224890485-2411041159-6;Frankfurt(Main)Hbf;8000105;Köln Hbf;Köln Hbf|Siegburg/Bonn|Montabaur|Limburg Süd|Frankfurt(M) Flughafen Fernbf;ICE;819;;2024-11-04 13:23:00;2024-11-04 13:23:00;;;0;DB Fernverkehr AG;Köln Hbf-Frankfurt(Main)Hbf;44
-7906017824379584014-2411040951-5;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;722;;2024-11-04 13:04:00;2024-11-04 13:25:00;;;21;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;44
5314245188627786188-2411040944-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau;ICE;1037;;2024-11-04 13:57:00;2024-11-04 14:09:00;;;12;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;44
-6038863164330753428-2411100631-14;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Neu-Edingen/Friedrichsfeld|Ladenburg|Heddesheim/Hirschberg|Weinheim(Bergstr)Hbf|Hemsbach|Heppenheim(Bergstr)|Bensheim|Zwingenberg(Bergstr)|Bickenbach(Bergstr)|Darmstadt Süd|Darmstadt Hbf|Langen(Hess);RE;15304;60;2024-11-10 07:51:00;2024-11-10 07:58:00;;;7;DB Regio AG;RE60;45
4250821308365947570-2411100528-5;Frankfurt(Main)Hbf;8000105;Nürnberg Hbf;Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf|Hanau Hbf;ICE;1022;;2024-11-10 07:36:00;2024-11-10 07:37:00;;;1;DB Fernverkehr AG;Nürnberg Hbf-Frankfurt(Main)Hbf;45
2774174590951633862-2411092228-23;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Hamm(Westf)Hbf|Dortmund Hbf|Bochum Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Flughafen|Düsseldorf Hbf|Köln Hbf|Bonn Hbf|Remagen|Andernach|Koblenz Hbf|Bingen(Rhein) Hbf|Mainz Hbf|Frankfurt(M) Flughafen Fernbf;ICE;921;;2024-11-10 07:02:00;2024-11-10 07:01:00;;;-1;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;45
-8244790564162753872-2411100600-3;Frankfurt(Main)Hbf;8000105;Karlsruhe Hbf;Karlsruhe Hbf|Mannheim Hbf;ICE;270;;2024-11-10 07:52:00;2024-11-10 07:51:00;2024-11-10 05:52:00;c;-1;DB Fernverkehr AG;Karlsruhe Hbf-Frankfurt(Main)Hbf;45
-1829115042523197471-2411031543-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau;ICE;1131;;2024-11-03 19:57:00;2024-11-03 19:55:00;;;-2;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;44
6351305499723870039-2411031800-6;Frankfurt(Main)Hbf;8000105;Köln Hbf;Köln Hbf|Siegburg/Bonn|Montabaur|Limburg Süd|Frankfurt(M) Flughafen Fernbf;ICE;905;;2024-11-03 19:23:00;2024-11-03 19:24:00;;;1;DB Fernverkehr AG;Köln Hbf-Frankfurt(Main)Hbf;44
-8941932149309778658-2411031723-4;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;Stuttgart Hbf|Mannheim Hbf|Darmstadt Hbf;ICE;572;;2024-11-03 19:08:00;2024-11-03 19:19:00;;;11;DB Fernverkehr AG;Stuttgart Hbf-Frankfurt(Main)Hbf;44
-2863948585401562055-2411031237-14;Frankfurt(Main)Hbf;8000105;Kiel Hbf;Kiel Hbf|Neumünster|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1913;;2024-11-03 19:03:00;2024-11-03 21:03:00;2024-11-03 19:34:00;c;120;DB Fernverkehr AG;Kiel Hbf-Frankfurt(Main)Hbf;44
-3277017114642412685-2411031706-5;Frankfurt(Main)Hbf;8000105;Karlsruhe Hbf;Karlsruhe Hbf|Mannheim Hbf|Neu-Edingen/Friedrichsfeld|Darmstadt Hbf;ICE;778;;2024-11-03 19:17:00;2024-11-03 19:10:00;;;-7;DB Fernverkehr AG;Karlsruhe Hbf-Frankfurt(Main)Hbf;44
1116577686148397167-2411031613-7;Frankfurt(Main)Hbf;8000105;Basel SBB;Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf|Mannheim Hbf;ICE;274;;2024-11-03 19:52:00;2024-11-03 19:49:00;;;-3;DB Fernverkehr AG;Basel SBB-Frankfurt(Main)Hbf;44
-3281432353838358850-2411031053-20;Frankfurt(Main)Hbf;8000105;Westerland(Sylt);Westerland(Sylt)|Niebüll|Husum|Heide(Holst)|Itzehoe|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);IC;2375;;2024-11-03 19:09:00;2024-11-03 19:08:00;;;-1;DB Fernverkehr AG;Westerland(Sylt)-Frankfurt(Main)Hbf;44
4992819178731237054-2411031625-8;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;Bruxelles Midi|Bruxelles-Nord|Liège-Guillemins|Aachen Hbf|Köln Hbf|Siegburg/Bonn|Frankfurt(M) Flughafen Fernbf;ICE;317;;2024-11-03 19:40:00;2024-11-03 19:40:00;;;0;DB Fernverkehr AG;Bruxelles Midi-Frankfurt(Main)Hbf;44
-2142784246140329213-2410271447-5;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;622;;2024-10-27 18:04:00;2024-10-27 18:15:00;;;11;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;43
-6341401029022658133-2410271653-6;Frankfurt(Main)Hbf;8000105;Essen Hbf;Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Messe/Deutz Gl.11-12|Frankfurt(M) Flughafen Fernbf;ICE;727;;2024-10-27 18:48:00;2024-10-27 19:05:00;;;17;DB Fernverkehr AG;Essen Hbf-Frankfurt(Main)Hbf;43
830383180102232791-2410271644-9;Frankfurt(Main)Hbf;8000105;Bebra;Bebra|Bad Hersfeld|Hünfeld|Fulda|Schlüchtern|Bad Soden-Salmünster|Hanau Hbf|Frankfurt(Main)Süd;RE;4596;5;2024-10-27 18:48:00;2024-10-27 18:59:00;;;11;DB Regio AG;RE5;43
4890676185954228156-2410271537-28;Frankfurt(Main)Hbf;8000105;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich|Wiesbaden Hbf|Mainz-Kastel|Frankfurt-Höchst;VIA;25025;RB10;2024-10-27 18:04:00;2024-10-27 18:05:00;;;1;VIAS GmbH;RB10;43
4992819178731237054-2411011625-8;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;Bruxelles Midi|Bruxelles-Nord|Liège-Guillemins|Aachen Hbf|Köln Hbf|Siegburg/Bonn|Frankfurt(M) Flughafen Fernbf;ICE;317;;2024-11-01 19:40:00;2024-11-01 19:40:00;;;0;DB Fernverkehr AG;Bruxelles Midi-Frankfurt(Main)Hbf;43
-1497213994658544450-2411011136-13;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Hbf|Bremen Hbf|Münster(Westf)Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Hbf|Bonn Hbf|Koblenz Hbf|Mainz Hbf|Frankfurt(M) Flughafen Fernbf;ICE;927;;2024-11-01 19:00:00;2024-11-01 19:13:00;;;13;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;43
5001527791673444574-2411011807-15;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld|Ladenburg|Weinheim(Bergstr)Hbf|Laudenbach(Bergstr)|Heppenheim(Bergstr)|Bensheim|Bensheim-Auerbach|Zwingenberg(Bergstr)|Hähnlein-Alsbach|Darmstadt-Eberstadt|Darmstadt Hbf|Langen(Hess);RE;4676;68;2024-11-01 19:24:00;2024-11-01 19:25:00;;;1;DB Regio AG;RE68;43
8990568675023157355-2411011511-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Bad Bevensen|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Fulda|Hanau Hbf;ICE;1585;;2024-11-01 19:56:00;2024-11-01 20:07:00;;;11;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;43
-3281432353838358850-2411011053-20;Frankfurt(Main)Hbf;8000105;Westerland(Sylt);Westerland(Sylt)|Niebüll|Husum|Heide(Holst)|Itzehoe|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);IC;2375;;2024-11-01 19:09:00;2024-11-01 19:43:00;;;34;DB Fernverkehr AG;Westerland(Sylt)-Frankfurt(Main)Hbf;43
3368698211091425358-2411011813-12;Frankfurt(Main)Hbf;8000105;Dieburg;Dieburg|Münster(Hessen)|Eppertshausen|Rödermark-Ober Roden|Rödermark-Urberach|Dreieich-Offenthal|Dreieich-Götzenhain|Dreieich-Dreieichenhain|Dreieich-Weibelfeld|Dreieich-Sprendlingen|Dreieich-Buchschlag;RB;15662;61;2024-11-01 19:01:00;2024-11-01 19:01:00;;;0;DB Regio AG;RB61;43
-6128794431067673992-2411011035-24;Frankfurt(Main)Hbf;8000105;Dagebüll Mole;Dagebüll Mole|Dagebüll Kirche|Maasbüll(b Niebüll)|Deezbüll|Niebüll neg|Niebüll|Husum|Heide(Holst)|Itzehoe|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);IC;2395;;2024-11-01 19:09:00;2024-11-01 19:43:00;;;34;DB Fernverkehr AG;Dagebüll Mole-Frankfurt(Main)Hbf;43
-6341401029022658133-2411021653-6;Frankfurt(Main)Hbf;8000105;Essen Hbf;Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Messe/Deutz Gl.11-12|Frankfurt(M) Flughafen Fernbf;ICE;727;;2024-11-02 18:48:00;2024-11-02 19:10:00;;;22;DB Fernverkehr AG;Essen Hbf-Frankfurt(Main)Hbf;43
830383180102232791-2411021644-9;Frankfurt(Main)Hbf;8000105;Bebra;Bebra|Bad Hersfeld|Hünfeld|Fulda|Schlüchtern|Bad Soden-Salmünster|Hanau Hbf|Frankfurt(Main)Süd;RE;4596;5;2024-11-02 18:40:00;2024-11-02 18:44:00;;;4;DB Regio AG;RE5;43
-5131454907180245685-2411021638-21;Frankfurt(Main)Hbf;8000105;Eberbach;Eberbach|Hesseneck Kailbach|Hesseneck Schöllenbach|Beerfelden Hetzbach|Erbach(Odenw)|Erbach(Odenw) Nord|Michelstadt|Bad König Zell|Bad König|Höchst Mümling-Grumbach|Höchst(Odenw)|Höchst Hetschbach|Groß-Umstadt Wiebelsbach|Otzberg Lengfeld|Reinheim(Odenw)|Ober Ramstadt|Mühltal|Darmstadt TU-Lichtwiese|Darmstadt Ost|Darmstadt Nord;VIA;25182;RB82;2024-11-02 18:32:00;2024-11-02 18:47:00;;;15;VIAS GmbH;RB82;43
1140779865956290650-2411021446-8;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf|Mainz Hbf;ICE;594;;2024-11-02 18:52:00;2024-11-02 18:59:00;;;7;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;43
8327715618542762945-2411021251-19;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim|Mainz Hbf|Mainz Römisches Theater|Mainz-Bischofsheim|Rüsselsheim|Frankfurt(M) Flughafen Regionalbf|Frankfurt-Niederrad;RE;29519;3;2024-11-02 15:48:00;2024-11-02 15:50:00;;;2;DB Regio AG;RE3;43
-4237730497209642549-2411021349-16;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater|Mainz Hbf|Hochheim(Main)|Frankfurt-Höchst;N;12220;SE14;2024-11-02 15:23:00;2024-11-02 15:33:00;;;10;DB Regio AG;SE14;43
413357441896392149-2411021116-9;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;Berlin Gesundbrunnen|Berlin Hbf|Berlin Südkreuz|Lutherstadt Wittenberg Hbf|Leipzig Hbf|Erfurt Hbf|Eisenach|Fulda;ICE;77;;2024-11-02 15:44:00;2024-11-02 15:45:00;;;1;DB Fernverkehr AG;Berlin Gesundbrunnen-Frankfurt(Main)Hbf;43
5314245188627786188-2410310944-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau;ICE;1037;;2024-10-31 13:57:00;2024-10-31 13:52:00;;;-5;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;43
-8785423954317086229-2410311233-14;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Neu-Edingen/Friedrichsfeld|Ladenburg|Heddesheim/Hirschberg|Weinheim(Bergstr)Hbf|Hemsbach|Heppenheim(Bergstr)|Bensheim|Zwingenberg(Bergstr)|Bickenbach(Bergstr)|Darmstadt Süd|Darmstadt Hbf|Langen(Hess);RE;15316;60;2024-10-31 13:51:00;2024-10-31 13:57:00;;;6;DB Regio AG;RE60;43
1632742810702910701-2410310834-8;Frankfurt(Main)Hbf;8000105;Linz Hbf;Linz Hbf|Passau Hbf|Plattling|Regensburg Hbf|Nürnberg Hbf|Würzburg Hbf|Hanau Hbf;ICE;228;;2024-10-31 13:36:00;2024-10-31 13:39:00;;;3;DB Fernverkehr AG;Linz Hbf-Frankfurt(Main)Hbf;43
-6382331557337532208-2410311025-8;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;Bruxelles Midi|Bruxelles-Nord|Liège-Guillemins|Aachen Hbf|Köln Hbf|Siegburg/Bonn|Frankfurt(M) Flughafen Fernbf;ICE;15;;2024-10-31 13:38:00;2024-10-31 13:38:00;;;0;DB Fernverkehr AG;Bruxelles Midi-Frankfurt(Main)Hbf;43
555569793389353854-2410311131-23;Frankfurt(Main)Hbf;8000105;Dillenburg;Dillenburg|Niederscheld(Dillkr)Süd|Burg(Dillkr) Nord|Herborn(Dillkr)|Sinn|Edingen(Wetzlar)|Katzenfurt|Ehringshausen(Kr Wetzlar)|Werdorf|Aßlar|Wetzlar|Dutenhofen(Wetzlar)|Gießen|Großen Linden|Lang Göns|Kirch Göns|Butzbach|Ostheim(b Butzbach)|Bad Nauheim|Friedberg(Hess)|Bad Vilbel|Frankfurt(Main)West;HLB;15113;RB40;2024-10-31 13:28:00;2024-10-31 13:29:00;;;1;Hessische Landesbahn;RB40;43
-7660808388416195763-2410311149-16;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater|Mainz Hbf|Hochheim(Main)|Frankfurt-Höchst;N;12216;SE14;2024-10-31 13:22:00;2024-10-31 13:23:00;;;1;DB Regio AG;SE14;43
-1171414569015651686-2410311152-6;Frankfurt(Main)Hbf;8000105;Essen Hbf;Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Messe/Deutz Gl.11-12|Frankfurt(M) Flughafen Fernbf;ICE;627;;2024-10-31 13:48:00;2024-10-31 15:37:00;;;109;DB Fernverkehr AG;Essen Hbf-Frankfurt(Main)Hbf;43
2384270474855002740-2410311220-9;Frankfurt(Main)Hbf;8000105;Groß-Umstadt Wiebelsbach;Groß-Umstadt Wiebelsbach|Groß-Umstadt Mitte|Babenhausen(Hess)|Seligenstadt(Hess)|Hainburg Hainstadt|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;VIA;25128;RE85;2024-10-31 13:20:00;2024-10-31 13:41:00;;;21;VIAS GmbH;RE85;43
-1992259690959979588-2410311207-13;Frankfurt(Main)Hbf;8000105;Fulda;Fulda|Neuhof(Kr Fulda)|Flieden|Schlüchtern|Steinau(Straße)|Bad Soden-Salmünster|Wächtersbach|Gelnhausen|Langenselbold|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4517;50;2024-10-31 13:28:00;2024-10-31 13:35:00;;;7;DB Regio AG;RE50;43
413357441896392149-2411011116-9;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;Berlin Gesundbrunnen|Berlin Hbf|Berlin Südkreuz|Lutherstadt Wittenberg Hbf|Leipzig Hbf|Erfurt Hbf|Eisenach|Fulda;ICE;77;;2024-11-01 15:44:00;2024-11-01 15:44:00;;;0;DB Fernverkehr AG;Berlin Gesundbrunnen-Frankfurt(Main)Hbf;43
8327715618542762945-2411011251-19;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim|Mainz Hbf|Mainz Römisches Theater|Mainz-Bischofsheim|Rüsselsheim|Frankfurt(M) Flughafen Regionalbf|Frankfurt-Niederrad;RE;29519;3;2024-11-01 15:48:00;2024-11-01 15:53:00;;;5;DB Regio AG;RE3;43
333620029166382799-2411011134-7;Frankfurt(Main)Hbf;8000105;Passau Hbf;Passau Hbf|Plattling|Regensburg Hbf|Nürnberg Hbf|Würzburg Hbf|Hanau Hbf;ICE;28;;2024-11-01 15:36:00;2024-11-01 15:41:00;;;5;DB Fernverkehr AG;Passau Hbf-Frankfurt(Main)Hbf;43
-4237730497209642549-2411011349-16;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater|Mainz Hbf|Hochheim(Main)|Frankfurt-Höchst;N;12220;SE14;2024-11-01 15:23:00;2024-11-01 15:24:00;;;1;DB Regio AG;SE14;43
4961782681481677440-2411011000-14;Frankfurt(Main)Hbf;8000105;Interlaken Ost;Interlaken Ost|Interlaken West|Spiez|Thun|Bern|Olten|Liestal|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf|Mannheim Hbf;ICE;278;;2024-11-01 15:52:00;2024-11-01 15:52:00;;;0;DB Fernverkehr AG;Interlaken Ost-Frankfurt(Main)Hbf;43
6857733995447485164-2411011115-6;Frankfurt(Main)Hbf;8000105;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe;ICE;599;;2024-11-01 15:00:00;2024-11-01 15:03:00;;;3;DB Fernverkehr AG;Hamburg Dammtor-Frankfurt(Main)Hbf;43
-1707412582048873394-2411011028-13;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);ICE;1519;;2024-11-01 15:09:00;2024-11-01 15:07:00;;;-2;DB Fernverkehr AG;Hamburg Hbf-Frankfurt(Main)Hbf;43
-8387647729326640595-2411061007-13;Frankfurt(Main)Hbf;8000105;Fulda;Fulda|Neuhof(Kr Fulda)|Flieden|Schlüchtern|Steinau(Straße)|Bad Soden-Salmünster|Wächtersbach|Gelnhausen|Langenselbold|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4513;50;2024-11-06 11:28:00;2024-11-06 12:15:00;;;47;DB Regio AG;RE50;44
-4066772685972753212-2411060738-7;Frankfurt(Main)Hbf;8000105;Amsterdam Centraal;Amsterdam Centraal|Utrecht Centraal|s-Hertogenbosch|Mönchengladbach Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;255;;2024-11-06 11:54:00;2024-11-06 12:21:00;;;27;DB Fernverkehr AG;Amsterdam Centraal-Frankfurt(Main)Hbf;44
8317038927272653471-2411061019-13;Frankfurt(Main)Hbf;8000105;Limburg(Lahn);Limburg(Lahn)|Eschhofen|Lindenholzhausen|Niederbrechen|Oberbrechen|Niederselters|Bad Camberg|Wörsdorf|Idstein(Taunus)|Niedernhausen(Taunus)|Hofheim(Taunus)|Frankfurt-Höchst;RB;15261;22;2024-11-06 11:31:00;2024-11-06 11:33:00;;;2;DB Regio AG;RB22;44
3781479141283747659-2411060527-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1905;;2024-11-06 11:03:00;2024-11-06 11:34:00;;;31;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;44
8964290906504473723-2411060744-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau;ICE;1035;;2024-11-06 11:56:00;2024-11-06 11:58:00;;;2;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;44
-8441423929873571288-2411071110-7;Frankfurt(Main)Hbf;8000105;Basel Bad Bf;Basel Bad Bf|Freiburg(Breisgau) Hbf|Ringsheim/Europa-Park|Karlsruhe Hbf|Mannheim Hbf|Mainz Hbf;ECE;150;;2024-11-07 19:36:00;2024-11-07 19:47:00;;;11;Other;Basel Bad Bf-Frankfurt(Main)Hbf;44
-3281432353838358850-2411071053-20;Frankfurt(Main)Hbf;8000105;Westerland(Sylt);Westerland(Sylt)|Niebüll|Husum|Heide(Holst)|Itzehoe|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);IC;2375;;2024-11-07 19:09:00;2024-11-07 19:07:00;;;-2;DB Fernverkehr AG;Westerland(Sylt)-Frankfurt(Main)Hbf;44
8427053270456159406-2411071754-8;Frankfurt(Main)Hbf;8000105;Siegen Hbf;Siegen Hbf|Haiger|Dillenburg|Herborn(Dillkr)|Wetzlar|Gießen|Friedberg(Hess);HLB;24515;RE99;2024-11-07 19:38:00;2024-11-07 19:44:00;;;6;Hessische Landesbahn;RE99;44
-2863948585401562055-2411071237-14;Frankfurt(Main)Hbf;8000105;Kiel Hbf;Kiel Hbf|Neumünster|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1913;;2024-11-07 19:03:00;2024-11-07 19:54:00;;;51;DB Fernverkehr AG;Kiel Hbf-Frankfurt(Main)Hbf;44
-3328034713932271766-2411071705-21;Frankfurt(Main)Hbf;8000105;Kassel Hbf;Kassel Hbf|Kassel-Wilhelmshöhe|Baunatal-Guntershausen|Edermünde-Grifte|Felsberg-Wolfershausen|Felsberg-Altenbrunslar|Felsberg-Gensungen|Wabern(Bz Kassel)|Singlis|Borken(Hess)|Zimmersrode|Schlierbach(Schwalm-Eder-Kr.)|Treysa|Schwalmstadt-Wiera|Neustadt(Kr Marburg)|Stadtallendorf|Kirchhain(Bz Kassel)|Marburg(Lahn)|Gießen|Friedberg(Hess);HLB;24415;RE98;2024-11-07 19:38:00;2024-11-07 19:44:00;;;6;Hessische Landesbahn;RE98;44
